! TITLE: nickel powder Ni 755; "Ni voor KG"
!
!
!
!
!
29.944106	1.776694	0.019341
30.048772	2.173756	0.021923
30.153438	2.604710	0.023174
30.258103	3.282728	0.027027
30.362767	4.164407	0.029984
30.467431	5.142779	0.034191
30.573091	6.360243	0.037141
30.677754	7.439606	0.041761
30.824280	8.973346	0.044457
30.928942	9.509080	0.046936
31.033603	9.960519	0.046441
31.138263	9.710987	0.047148
31.243919	9.235546	0.044881
31.348578	8.156109	0.043041
31.453237	6.906321	0.039094
31.557895	5.256811	0.034460
31.662553	3.868309	0.029094
31.767210	2.602541	0.023987
31.871866	1.806038	0.019437
31.976522	1.264116	0.016482
32.081177	1.045400	0.014925
32.185832	0.969578	0.014541
32.290487	0.948657	0.013855
32.395141	0.975017	0.014457
32.500791	0.948131	0.014012
32.605443	0.919699	0.014071
32.710096	0.947986	0.013920
32.814748	0.932387	0.014019
32.919399	0.933362	0.013875
33.024050	0.965393	0.014314
33.128700	0.915134	0.013712
33.233350	0.955693	0.014148
33.337999	0.928969	0.013925
33.442648	0.928220	0.014093
33.547296	0.938029	0.013725
33.651944	0.922769	0.013869
33.757588	0.962439	0.013790
33.862235	0.917161	0.013741
33.966882	0.972211	0.013897
34.071528	0.919824	0.013878
34.176173	0.922397	0.013643
34.280818	0.932964	0.013523
34.385463	0.954045	0.013661
34.490107	0.960896	0.013687
34.594750	1.019028	0.014179
34.699394	1.035514	0.014270
34.804036	1.107403	0.015291
34.908679	1.177622	0.015460
35.014317	1.342225	0.016967
35.118958	1.540575	0.017798
35.223599	1.883583	0.019883
35.328240	2.254132	0.021402
35.432880	2.835578	0.024410
35.537519	3.513558	0.026904
35.642159	4.268395	0.030067
35.746797	4.937692	0.032437
35.851436	5.489829	0.034754
35.956073	5.923513	0.036275
36.060711	6.045732	0.036164
36.165348	6.055591	0.035987
36.270981	5.739227	0.035225
36.375617	5.035018	0.032520
36.480253	4.206020	0.030180
36.584888	3.263630	0.025939
36.689523	2.425482	0.022720
36.794158	1.757497	0.019067
36.898792	1.325432	0.016000
37.003426	1.098252	0.014581
37.108059	1.018002	0.014006
37.212692	0.987327	0.013812
37.317324	0.933897	0.013302
37.422953	0.910624	0.013521
37.567444	0.917630	0.013934
37.672076	0.885543	0.013760
37.776706	0.910081	0.013847
37.881337	0.904580	0.013562
37.985967	0.919984	0.013892
38.090597	0.905900	0.013932
38.195226	0.870757	0.013919
38.299855	0.879872	0.013963
38.404484	0.889081	0.013959
38.509112	0.909048	0.014208
38.613740	0.914801	0.014252
38.719364	0.882610	0.013996
38.823991	0.895860	0.013879
38.928618	0.901318	0.014267
39.033244	0.913418	0.013925
39.137870	0.924352	0.014269
39.242496	0.944641	0.014262
39.347121	0.883934	0.013881
39.451746	0.915482	0.013884
39.556371	0.921719	0.014236
39.660995	0.915028	0.014022
39.765619	0.892662	0.013909
39.870243	0.880444	0.013747
39.975863	0.865352	0.013624
40.080486	0.874908	0.013702
40.185109	0.860684	0.013565
40.289731	0.891217	0.013574
40.394353	0.929177	0.014132
40.498975	0.889640	0.013490
40.603596	0.872394	0.013551
40.708217	0.902967	0.013445
40.812838	0.889941	0.013534
40.917459	0.912807	0.013779
41.022079	0.917051	0.013815
41.126699	0.906284	0.013568
41.232315	0.883263	0.013741
41.336934	0.933541	0.014191
41.441553	0.903300	0.013919
41.546172	0.905054	0.013888
41.650791	0.891511	0.013471
41.755409	0.912663	0.013907
41.860027	0.888932	0.013917
41.964644	0.890049	0.013784
42.069262	0.889543	0.013895
42.173879	0.944375	0.014147
42.278495	0.896201	0.014061
42.383112	0.905613	0.013836
42.488724	0.908437	0.013923
42.593340	0.910460	0.014072
42.697956	0.910276	0.014075
42.802572	0.933162	0.014180
42.907187	0.933153	0.014165
43.011802	0.945770	0.014184
43.116416	0.900218	0.013795
43.221031	0.905249	0.013906
43.325645	0.933890	0.014125
43.430259	0.948497	0.014283
43.534873	0.928127	0.014190
43.639486	0.933972	0.013884
43.745096	0.897801	0.013514
43.849709	0.945938	0.013739
43.954322	0.956070	0.013390
44.058934	0.934639	0.013539
44.163546	0.932288	0.014027
44.298048	0.960080	0.014141
44.402659	0.917204	0.013606
44.507271	0.972181	0.014173
44.611882	0.951386	0.014048
44.716494	0.917086	0.013679
44.821105	0.936137	0.014089
44.926712	0.964478	0.013861
45.031322	0.943361	0.014235
45.135932	0.966786	0.013789
45.240543	0.927188	0.013984
45.345153	0.952189	0.013687
45.449762	0.953878	0.014172
45.554372	0.937582	0.013752
45.658981	0.938119	0.013888
45.763590	0.930648	0.013591
45.868199	0.941041	0.014005
45.972808	0.927536	0.013507
46.077417	0.918967	0.013832
46.183022	0.950692	0.013854
46.287630	0.945265	0.014048
46.392238	0.936512	0.014131
46.496846	0.930858	0.013859
46.601454	0.944075	0.014057
46.706061	0.938053	0.014017
46.810669	0.947714	0.014158
46.915276	0.939465	0.013976
47.019883	0.953703	0.013519
47.124490	0.894652	0.013623
47.229097	0.928226	0.013637
47.333704	0.902955	0.013715
47.439306	0.945529	0.013802
47.543913	0.924067	0.014028
47.648519	0.923708	0.013450
47.753125	0.897271	0.013418
47.857731	0.900731	0.013574
47.962337	0.935255	0.013892
48.066943	0.915866	0.013743
48.171548	0.906453	0.013465
48.276154	0.933885	0.014042
48.380759	0.898080	0.013875
48.485364	0.925433	0.013997
48.589970	0.929989	0.013746
48.695571	0.953271	0.014167
48.800176	0.922307	0.013997
48.904780	0.923163	0.013779
49.009385	0.938394	0.013895
49.113990	0.965895	0.013915
49.218594	0.988658	0.014380
49.323198	0.963250	0.014364
49.427803	0.945428	0.014002
49.532407	0.937598	0.011299
49.637011	0.957175	0.012374
49.741615	0.958613	0.013963
49.846219	1.007791	0.014299
49.951819	0.989789	0.014408
50.056423	0.989808	0.014102
50.161026	0.978923	0.014692
50.265630	1.000754	0.014518
50.370233	1.010991	0.014482
50.474837	0.994589	0.014840
50.579440	1.019727	0.014262
50.684043	1.038124	0.014700
50.788647	1.081026	0.014524
50.893250	1.108342	0.015167
51.042683	1.247681	0.016343
51.148282	1.431372	0.016923
51.252885	1.703059	0.019129
51.357488	2.166763	0.020976
51.462091	2.759698	0.024138
51.566694	3.599992	0.027170
51.671297	4.415705	0.031015
51.775899	5.436477	0.033980
51.880502	6.120537	0.036597
51.985105	6.849650	0.039002
52.089707	6.952639	0.039559
52.194310	6.837792	0.038799
52.298913	6.270696	0.037489
52.404512	5.363113	0.033998
52.509114	4.181890	0.030091
52.613717	3.174119	0.025892
52.718319	2.239135	0.021969
52.822922	1.640214	0.018330
52.927524	1.289404	0.016732
53.032127	1.157302	0.015317
53.136729	1.074201	0.014981
53.241332	1.073161	0.014761
53.345934	1.071193	0.015031
53.450537	1.082977	0.014780
53.555139	1.071586	0.015135
53.660738	1.045187	0.014630
53.765340	1.001052	0.014493
53.869943	1.027500	0.014566
53.974546	0.995130	0.014613
54.079148	0.973535	0.014130
54.183751	0.987736	0.014521
54.288353	1.037508	0.014589
54.392956	1.012295	0.014296
54.497559	1.010683	0.014076
54.602161	0.982550	0.014391
54.706764	1.046087	0.014135
54.811367	0.968187	0.014173
54.916966	1.006243	0.013820
55.021569	0.959874	0.014361
55.126171	1.016643	0.014000
55.230774	0.950169	0.014192
55.335377	0.984846	0.013991
55.439980	0.995573	0.014568
55.544583	0.988356	0.013958
55.649187	0.988014	0.014264
55.753790	0.992644	0.014058
55.858393	0.961899	0.014249
55.962996	1.019237	0.013938
56.067600	0.994603	0.014545
56.173199	0.984574	0.013983
56.277803	0.966060	0.014298
56.382407	0.970058	0.013933
56.487010	0.990056	0.014181
56.591614	0.974509	0.013711
56.696218	0.969220	0.014383
56.800822	1.004191	0.013907
56.905426	0.996576	0.014496
57.010030	0.995652	0.013946
57.114634	0.983426	0.014421
57.219238	0.981734	0.013581
57.323843	0.989574	0.014517
57.429444	0.987783	0.013846
57.534048	0.981431	0.014167
57.638653	0.988783	0.013806
57.768164	1.014252	0.014377
57.872769	0.998243	0.014377
57.977374	1.009241	0.014414
58.081979	0.995213	0.014298
58.186584	1.028732	0.014532
58.291189	0.995785	0.014305
58.395795	1.038875	0.014330
58.500401	0.982939	0.014491
58.605006	1.063383	0.014704
58.710609	1.020400	0.014463
58.815215	1.019978	0.014442
58.919821	0.990157	0.014280
59.024427	0.996245	0.014345
59.129034	1.014339	0.014310
59.233640	1.044434	0.014556
59.338247	1.007513	0.014495
59.442854	0.998296	0.014195
59.547461	1.017719	0.014746
59.652068	1.007306	0.014314
59.756676	1.003611	0.014361
59.861283	1.029626	0.014452
59.966887	1.017004	0.014840
60.071495	1.057067	0.014599
60.176103	1.039880	0.014650
60.280711	1.038138	0.014408
60.385320	1.060484	0.014767
60.489928	1.117690	0.014879
60.594537	1.068927	0.014774
60.699146	1.109993	0.014914
60.803755	1.087989	0.015005
60.908364	1.188811	0.015450
61.012974	1.241192	0.015869
61.118580	1.526632	0.018038
61.223190	1.877200	0.019589
61.327800	2.484139	0.022121
61.432410	3.330672	0.026796
61.537020	4.549553	0.031558
61.641631	5.912718	0.036204
61.746242	7.387775	0.039405
61.850853	8.641366	0.044203
61.955464	9.654901	0.046949
62.060076	9.662614	0.047770
62.164688	9.460165	0.045252
62.269299	8.401339	0.045975
62.374908	6.893303	0.038909
62.479520	5.111190	0.034232
62.584133	3.523482	0.027350
62.688746	2.400981	0.022811
62.793359	1.683871	0.018609
62.897972	1.338709	0.016930
63.002586	1.219801	0.015771
63.107200	1.124610	0.015685
63.211814	1.089830	0.014531
63.316428	1.089721	0.015393
63.421042	1.099263	0.014423
63.525657	1.049128	0.014698
63.631268	1.055676	0.014247
63.735884	1.047216	0.014997
63.840499	1.079259	0.014396
63.945115	1.070595	0.014803
64.049731	1.101306	0.014873
64.154347	1.123330	0.014996
64.258964	1.168915	0.014739
64.363581	1.280000	0.016059
64.498089	1.609454	0.018125
64.602706	1.906829	0.020376
64.707324	2.411848	0.022086
64.811942	2.764068	0.024382
64.917557	3.283173	0.026258
65.022175	3.644546	0.028055
65.126794	3.824960	0.028571
65.231413	3.714638	0.028701
65.336033	3.505581	0.027570
65.440653	3.123843	0.026582
65.545273	2.630792	0.023734
65.649893	2.256631	0.022507
65.754514	1.931441	0.020483
65.859135	1.702473	0.019226
65.963756	1.536427	0.017535
66.068378	1.369545	0.017239
66.173996	1.129971	0.015615
66.278619	1.093832	0.015352
66.383241	1.038060	0.014663
66.487864	1.024141	0.014901
66.592487	1.005192	0.014424
66.697111	0.989100	0.014659
66.801735	0.962156	0.014214
66.906359	1.003815	0.014695
67.010984	0.981610	0.014356
67.115609	0.979536	0.014666
67.220234	1.007282	0.014314
67.324859	0.997925	0.014538
67.430482	1.000171	0.014075
67.535108	0.988319	0.014438
67.639735	0.994499	0.014131
67.744362	0.993445	0.014341
67.848989	0.951962	0.014063
67.953617	0.989777	0.014157
68.058245	0.959059	0.013596
68.162873	0.996962	0.013974
68.267502	0.963925	0.013942
68.372131	0.997463	0.014279
68.476761	0.949664	0.013791
68.581391	0.988206	0.014436
68.687017	0.970391	0.014309
68.791648	1.005356	0.014662
68.896279	0.961671	0.013891
69.000911	0.998355	0.014411
69.105542	0.949878	0.013925
69.210175	0.978279	0.014293
69.314807	0.937987	0.013889
69.419440	0.998210	0.014282
69.524074	0.974648	0.014102
69.628708	0.975196	0.014485
69.733342	0.933829	0.013795
69.837976	0.994034	0.014425
69.943608	0.972248	0.014047
70.048243	0.971602	0.014179
70.152879	0.967991	0.013995
70.257515	0.992492	0.014121
70.362152	0.971310	0.014304
70.466789	1.003132	0.014730
70.571427	0.930052	0.013660
70.676065	0.991020	0.014142
70.780703	0.964980	0.013736
70.885342	0.985618	0.014146
70.989981	0.965238	0.013562
71.095617	1.008751	0.013941
71.212216	0.992238	0.014157
71.316857	1.007844	0.014562
71.421498	0.995956	0.013727
71.526140	0.971166	0.013996
71.630782	1.019562	0.014009
71.736421	1.005552	0.014444
71.841063	0.966827	0.014018
71.945707	0.956570	0.014044
72.050351	1.017326	0.014417
72.154995	0.967042	0.014378
72.259640	1.004125	0.014345
72.364285	0.979298	0.014432
72.468930	0.978384	0.014078
72.573576	0.991415	0.014518
72.678223	1.000627	0.014203
72.782870	0.998139	0.014567
72.887518	0.986446	0.014205
72.993162	0.993444	0.014495
73.097811	1.000277	0.014269
73.202460	1.017897	0.014710
73.307109	0.990915	0.014275
73.411759	0.985347	0.014481
73.516410	0.994346	0.014217
73.621061	0.946022	0.013862
73.725712	0.982503	0.014219
73.830364	1.017779	0.014727
73.935017	0.986610	0.013768
74.039670	1.015124	0.014452
74.144323	0.989308	0.013759
74.249974	0.975135	0.014232
74.354629	0.969216	0.013611
74.459284	0.961681	0.013946
74.563939	0.965624	0.014146
74.668595	0.990331	0.013924
74.773252	0.986810	0.014241
74.877909	1.012805	0.014022
74.982567	0.954728	0.013950
75.087225	1.005685	0.013927
75.191884	0.970250	0.014212
75.296543	0.996153	0.014247
75.401203	0.969177	0.014394
75.506860	0.993634	0.014274
75.611521	1.010847	0.014661
75.716183	1.015411	0.014322
75.820845	1.013975	0.014718
75.925508	1.021110	0.014424
76.030171	1.079626	0.014999
76.134834	1.125981	0.014960
76.239499	1.232401	0.016341
76.344164	1.380768	0.016584
76.448829	1.620126	0.018627
76.553495	1.876500	0.019702
76.658162	2.169384	0.021291
76.763826	2.462416	0.022680
76.868493	2.560519	0.023581
76.973162	2.673038	0.023493
77.077830	2.529836	0.023487
77.182500	2.311109	0.022302
77.287170	1.952684	0.020237
77.391841	1.702034	0.018449
77.496512	1.380391	0.016690
77.601184	1.292843	0.015801
77.705856	1.228630	0.015843
77.810529	1.246199	0.015482
77.953085	1.299952	0.016742
78.057759	1.243697	0.016553
78.162434	1.239104	0.015998
78.267110	1.097831	0.015209
78.371786	1.057523	0.014748
78.476463	1.036930	0.014929
78.582138	1.006761	0.014351
78.686816	1.026480	0.014863
78.791495	1.042159	0.014718
78.896174	0.998955	0.014663
79.000854	1.020481	0.014488
79.105535	0.986914	0.014774
79.210216	1.007231	0.014549
79.314898	0.978101	0.014539
79.419581	1.018180	0.014445
79.524264	1.007086	0.014827
79.628948	1.035434	0.014646
79.733633	0.982132	0.014567
79.839315	1.026089	0.014609
79.944001	1.020918	0.014763
80.048687	1.037508	0.014828
80.153374	1.020416	0.014926
80.258062	1.049878	0.014766
80.362751	1.016150	0.014856
80.467440	1.044484	0.014827
80.572130	1.034182	0.014952
80.676820	1.039261	0.014772
80.781511	1.051146	0.015126
80.886203	1.016965	0.014497
80.990896	1.028403	0.014793
81.096586	1.047028	0.014669
81.201280	1.042804	0.014586
81.305975	0.984134	0.014393
81.410670	1.045242	0.014644
81.515366	1.015237	0.014743
81.620063	1.036143	0.014161
81.724760	1.060816	0.015044
81.829458	1.081345	0.014382
81.934157	1.050950	0.015047
82.038856	1.027607	0.014493
82.143556	1.048485	0.015071
82.248257	1.057511	0.014863
82.353956	1.041687	0.015095
82.458658	1.032495	0.014568
82.563361	1.055972	0.014876
82.668065	1.076030	0.014770
82.772770	1.052102	0.014998
82.877475	1.049714	0.014473
82.982181	1.054908	0.015071
83.086888	1.070967	0.014929
83.191595	1.076848	0.015285
83.296303	1.071143	0.014514
83.401012	1.058670	0.014991
83.505722	1.087524	0.014913
83.611429	1.046716	0.014918
83.716140	1.114312	0.015108
83.820852	1.073904	0.015240
83.925565	1.113333	0.015365
84.030278	1.061708	0.015247
84.134992	1.142190	0.015586
84.239707	1.128767	0.015635
84.344423	1.165243	0.015445
84.449139	1.223992	0.016263
84.553856	1.359692	0.016815
84.676526	1.612778	0.017533
84.781245	2.031547	0.021363
84.885965	2.724201	0.024081
84.990685	3.629288	0.028974
85.095406	4.739490	0.032336
85.200128	5.805084	0.036674
85.304851	6.799666	0.039098
85.409575	7.148307	0.040947
85.515296	6.950653	0.039901
85.620021	6.130246	0.038043
85.724747	4.968266	0.033058
85.829474	3.696352	0.029302
85.934202	2.656527	0.023933
86.038930	1.947389	0.020890
86.143659	1.615420	0.018073
86.248389	1.379060	0.017501
86.353120	1.322743	0.015806
86.457851	1.282204	0.016677
86.562584	1.248301	0.016229
86.667317	1.221285	0.016481
86.773048	1.243329	0.016060
86.877783	1.234122	0.016448
86.982519	1.244129	0.016054
87.087256	1.253512	0.016465
87.191993	1.249101	0.016168
87.296731	1.312559	0.017030
87.401470	1.492964	0.017597
87.506210	1.756893	0.019806
87.610951	2.251094	0.021643
87.715692	2.949544	0.025988
87.820435	3.877905	0.028928
87.925178	4.923824	0.033394
88.030919	6.080783	0.035251
88.135664	6.788442	0.040192
88.240410	7.044780	0.039617
88.345157	6.484641	0.039245
88.449904	5.605005	0.035498
88.554653	4.358663	0.031478
88.659402	3.187207	0.026012
88.764152	2.296255	0.022437
88.868903	1.764786	0.019370
88.973655	1.460559	0.018131
89.078408	1.335196	0.016775
89.184159	1.253439	0.016391
89.288914	1.231925	0.016028
89.393669	1.190737	0.016161
89.498426	1.166596	0.015630
89.603183	1.175460	0.015947
89.707941	1.191003	0.014273
89.812700	1.155324	0.015830
89.917460	1.160838	0.015529
90.022220	1.124283	0.015543
90.126982	1.116008	0.015090
90.231745	1.101004	0.015477
90.336508	1.124287	0.015334
90.442270	1.099948	0.015271
90.547036	1.105566	0.015229
90.651802	1.099281	0.015608
90.756569	1.089478	0.014987
90.861337	1.107359	0.015637
90.966106	1.095975	0.014832
91.070876	1.096077	0.015573
91.175647	1.070466	0.014596
91.280419	1.105923	0.015339
91.428099	1.061355	0.014566
91.532873	1.080652	0.014619
91.637648	1.091871	0.014776
91.742424	1.091457	0.014465
91.847201	1.070543	0.014584
91.951979	1.089356	0.014701
92.056758	1.032324	0.014300
92.161537	1.055927	0.014440
92.266318	1.071728	0.014919
92.372098	1.081646	0.014825
92.476880	1.038343	0.014593
92.581664	1.075347	0.014556
92.686448	1.079725	0.014969
92.791234	1.097652	0.014795
92.896021	1.110499	0.015019
93.000808	1.044072	0.014488
93.105596	1.078851	0.014805
93.210386	1.095874	0.014664
93.315176	1.063144	0.014789
93.419968	1.063759	0.014603
93.524760	1.052064	0.014581
93.630552	1.052504	0.014429
93.735346	1.040814	0.014712
93.840141	1.081774	0.014569
93.944938	1.045293	0.014666
94.049735	1.069190	0.014622
94.154534	1.063182	0.014936
94.259333	1.070765	0.014714
94.364133	1.049234	0.014782
94.468935	1.076334	0.014762
94.573737	1.058387	0.014656
94.678541	1.056490	0.014447
94.783345	1.034083	0.014454
94.889149	1.049830	0.014619
94.993955	1.085802	0.014873
95.098763	1.101633	0.014686
95.203571	1.078392	0.014862
95.308381	1.116170	0.014926
95.413191	1.055908	0.014904
95.518003	1.088584	0.014689
95.622816	1.051376	0.014961
95.727630	1.093603	0.014671
95.832444	1.064267	0.014939
95.937260	1.044776	0.014399
96.042077	1.059084	0.014988
96.147893	1.099271	0.014790
96.252712	1.070043	0.014811
96.357532	1.096395	0.014587
96.462353	1.085433	0.015194
96.567176	1.123311	0.014985
96.671999	1.061088	0.014915
96.776823	1.094281	0.014794
96.881648	1.093203	0.014954
96.986475	1.078436	0.014610
97.091302	1.076160	0.015183
97.196131	1.118699	0.014577
97.301959	1.079919	0.015027
97.406790	1.091633	0.014844
97.511622	1.108137	0.015499
97.616455	1.111876	0.015126
97.721289	1.129139	0.015543
97.826124	1.123062	0.014938
97.930960	1.118280	0.015190
98.035797	1.160118	0.015176
98.160605	1.122332	0.015421
98.265445	1.138707	0.015827
98.370286	1.176464	0.015871
98.475128	1.234287	0.016844
98.580969	1.335803	0.017257
98.685813	1.463644	0.018122
98.790659	1.745852	0.019358
98.895505	2.233371	0.022524
99.000353	2.971716	0.025359
99.105201	3.955407	0.030450
99.210051	5.007796	0.033643
99.314902	5.883071	0.037250
99.419754	6.370467	0.038634
99.524607	6.086786	0.037949
99.629462	5.400572	0.035349
99.734317	4.236353	0.031397
99.840172	3.167382	0.026282
99.945030	2.311784	0.023087
100.049889	1.838119	0.019952
100.154749	1.524027	0.018622
100.259610	1.351755	0.017117
100.364473	1.282592	0.017012
100.469336	1.230869	0.016257
100.574201	1.217665	0.016486
100.679067	1.182379	0.016058
100.783934	1.153111	0.016043
100.888802	1.156791	0.015570
100.993671	1.166640	0.016054
101.099540	1.154922	0.015515
101.204412	1.132171	0.015798
101.309285	1.145970	0.015710
101.414159	1.110584	0.015636
101.519034	1.148477	0.016006
101.623911	1.097759	0.015678
101.728788	1.115169	0.015318
101.833667	1.057569	0.015565
101.938547	1.076825	0.015465
102.043428	1.092492	0.015823
102.148311	1.064234	0.015562
102.253194	1.060640	0.015621
102.359078	1.076529	0.015562
102.463964	1.074077	0.015519
102.568851	1.098605	0.015576
102.673740	1.094944	0.015740
102.778629	1.126904	0.015708
102.883520	1.098028	0.015655
102.988412	1.127728	0.015552
103.093306	1.108198	0.015719
103.198200	1.135605	0.015700
103.303096	1.083197	0.015606
103.407993	1.147093	0.015521
103.512891	1.115037	0.015816
103.618790	1.127003	0.015533
103.723690	1.128694	0.016037
103.828592	1.141998	0.015769
103.933496	1.094837	0.015406
104.038400	1.124130	0.015366
104.143306	1.114878	0.015615
104.248213	1.139301	0.015703
104.353121	1.110635	0.015538
104.458030	1.105733	0.015660
104.562941	1.102278	0.015753
104.667853	1.127346	0.015433
104.772766	1.083823	0.015465
104.900662	1.094110	0.014543
105.005578	1.110623	0.015126
105.110496	1.096878	0.014561
105.215414	1.074808	0.015190
105.320334	1.103348	0.014615
105.425255	1.102778	0.015278
105.531177	1.118714	0.014647
105.636101	1.115932	0.015431
105.741026	1.114871	0.014711
105.845952	1.130776	0.015358
105.950879	1.135989	0.015057
106.055808	1.105152	0.015278
106.160738	1.147843	0.014972
106.265670	1.157238	0.015346
106.370603	1.125796	0.014585
106.475537	1.123858	0.015254
106.580472	1.165956	0.015070
106.686408	1.164867	0.015605
106.791346	1.208575	0.015146
106.896286	1.201297	0.016071
107.001226	1.289066	0.015683
107.106168	1.344688	0.016641
107.211112	1.397128	0.016419
107.316056	1.540279	0.017786
107.421002	1.875390	0.018884
107.525950	2.331807	0.022150
107.630898	3.183538	0.025445
107.735848	4.318879	0.031080
107.840799	5.772520	0.034228
107.946752	6.943948	0.039294
108.051706	7.664145	0.040194
108.156661	7.405369	0.040794
